trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.1, 'e': 0.9330487113337409}",25,0,-119.46654090117627,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
370,False,"{'a': 0.1, 'e': 0.9326884948140962}",25,0,-136.11547653408675,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
371,False,"{'a': 0.1, 'e': 0.9323273456060345}",25,0,-138.22396189255932,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
372,False,"{'a': 0.1, 'e': 0.9319652640707048}",25,0,-310.9223674610269,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 6}",0
373,False,"{'a': 0.1, 'e': 0.9316022505701886}",20,0,-152.87383189972923,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
374,False,"{'a': 0.1, 'e': 0.9312383054674996}",30,0,-143.49100997551986,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
375,False,"{'a': 0.1, 'e': 0.9308734291265828}",20,0,-98.72039639021502,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
376,False,"{'a': 0.1, 'e': 0.9305076219123143}",30,0,-164.82723835271486,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
377,False,"{'a': 0.1, 'e': 0.9301408841905014}",25,0,-179.1767642902491,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
378,False,"{'a': 0.1, 'e': 0.929773216327882}",25,0,-233.50140762291943,"{0: 11, 1: 5, 2: 4, 3: 1, 4: 4}",0
379,False,"{'a': 0.1, 'e': 0.9294046186921237}",20,0,-49.656701892604886,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
380,False,"{'a': 0.1, 'e': 0.9290350916518241}",25,17,-20.015075495618266,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
381,False,"{'a': 0.1, 'e': 0.9286646355765102}",25,0,-105.09413470400722,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
382,False,"{'a': 0.1, 'e': 0.9282932508366383}",25,0,-141.98336058195338,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
383,False,"{'a': 0.1, 'e': 0.9279209378035927}",25,0,-52.503886495861536,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
384,False,"{'a': 0.1, 'e': 0.9275476968496869}",25,0,-52.18231664286017,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
385,False,"{'a': 0.1, 'e': 0.9271735283481612}",20,0,-85.84159375586617,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
386,False,"{'a': 0.1, 'e': 0.9267984326731847}",25,0,-185.3609993256114,"{0: 14, 1: 6, 2: 1, 3: 0, 4: 4}",0
387,False,"{'a': 0.1, 'e': 0.9264224101998527}",30,0,-162.50684372276373,"{0: 16, 1: 2, 2: 9, 3: 2, 4: 1}",0
388,False,"{'a': 0.1, 'e': 0.9260454613041876}",20,0,-159.48226405038025,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
389,False,"{'a': 0.1, 'e': 0.9256675863631385}",20,0,-134.11595313679152,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
390,False,"{'a': 0.1, 'e': 0.9252887857545801}",35,3,-264.0918408736701,"{0: 17, 1: 1, 2: 8, 3: 2, 4: 4}",1
391,False,"{'a': 0.1, 'e': 0.9249090598573131}",25,0,-64.05840925878593,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
392,False,"{'a': 0.1, 'e': 0.9245284090510633}",25,0,-47.39568372818575,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
393,False,"{'a': 0.1, 'e': 0.9241468337164814}",20,0,-98.51441070325527,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
394,False,"{'a': 0.1, 'e': 0.9237643342351428}",25,0,-184.10641833834597,"{0: 13, 1: 5, 2: 2, 3: 2, 4: 3}",0
395,False,"{'a': 0.1, 'e': 0.9233809109895471}",35,0,-92.11465361878683,"{0: 23, 1: 2, 2: 9, 3: 1, 4: 0}",0
396,False,"{'a': 0.1, 'e': 0.9229965643631173}",20,0,-50.827358775983676,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
397,False,"{'a': 0.1, 'e': 0.9226112947402}",30,0,-123.78651585608543,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
398,False,"{'a': 0.1, 'e': 0.9222251025060648}",20,0,-178.68784800380283,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
399,False,"{'a': 0.1, 'e': 0.9218379880469041}",25,16,-22.94688231232803,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.1, 'e': 0.921449951749832}",30,0,-128.12040082150654,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",1
401,False,"{'a': 0.1, 'e': 0.9210609940028851}",20,0,-73.8245346653488,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
402,False,"{'a': 0.1, 'e': 0.9206711151950209}",35,0,-187.6965261047545,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
403,False,"{'a': 0.1, 'e': 0.9202803157161181}",20,0,-94.01560177709311,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
404,False,"{'a': 0.1, 'e': 0.9198885959569765}",20,0,-187.38956086056115,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
405,False,"{'a': 0.1, 'e': 0.9194959563093155}",30,0,-95.47827502630903,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
406,False,"{'a': 0.1, 'e': 0.9191023971657747}",20,0,-130.74044560163367,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
407,False,"{'a': 0.1, 'e': 0.9187079189199134}",30,0,-212.61054191445677,"{0: 17, 1: 4, 2: 3, 3: 3, 4: 3}",0
408,False,"{'a': 0.1, 'e': 0.9183125219662098}",30,0,-97.40608412458019,"{0: 19, 1: 6, 2: 3, 3: 1, 4: 1}",0
409,False,"{'a': 0.1, 'e': 0.9179162067000607}",20,0,-12.978906614846911,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
410,False,"{'a': 0.1, 'e': 0.9175189735177814}",30,0,-13.392666792780823,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
411,False,"{'a': 0.1, 'e': 0.9171208228166051}",20,0,-111.8641321269048,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
412,False,"{'a': 0.1, 'e': 0.9167217549946823}",35,0,-71.76362238056556,"{0: 25, 1: 4, 2: 5, 3: 0, 4: 1}",0
413,False,"{'a': 0.1, 'e': 0.916321770451081}",20,15,1.1430039434329613,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.1, 'e': 0.9159208695857856}",30,0,-105.11972077099577,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
415,False,"{'a': 0.1, 'e': 0.9155190527996969}",20,0,-185.11248458267244,"{0: 8, 1: 4, 2: 3, 3: 3, 4: 2}",0
416,False,"{'a': 0.1, 'e': 0.9151163204946318}",30,0,-90.93129427782236,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
417,False,"{'a': 0.1, 'e': 0.9147126730733223}",25,0,-70.30221937265985,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
418,False,"{'a': 0.1, 'e': 0.914308110939416}",30,0,-149.33579027321596,"{0: 20, 1: 0, 2: 7, 3: 1, 4: 2}",0
419,False,"{'a': 0.1, 'e': 0.913902634497475}",25,0,-66.60445677141524,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
420,False,"{'a': 0.1, 'e': 0.9134962441529757}",25,0,-70.40989214429058,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
421,False,"{'a': 0.1, 'e': 0.9130889403123083}",20,0,-108.08454148371915,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
422,False,"{'a': 0.1, 'e': 0.9126807233827766}",20,0,-92.18369636098001,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
423,False,"{'a': 0.1, 'e': 0.9122715937725977}",25,0,-230.8990317248729,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 4}",0
424,False,"{'a': 0.1, 'e': 0.911861551890901}",25,13,-30.541799280674965,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
425,False,"{'a': 0.1, 'e': 0.9114505981477284}",25,0,-195.92755473326412,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
426,False,"{'a': 0.1, 'e': 0.9110387329540337}",25,0,-205.6152995825112,"{0: 11, 1: 2, 2: 7, 3: 3, 4: 2}",0
427,False,"{'a': 0.1, 'e': 0.9106259567216819}",20,0,-160.2562395057798,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
428,False,"{'a': 0.1, 'e': 0.9102122698634492}",20,0,-54.19121379281681,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
429,False,"{'a': 0.1, 'e': 0.9097976727930226}",25,14,-51.718634687058966,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
430,False,"{'a': 0.1, 'e': 0.9093821659249989}",20,0,-95.33556572750282,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
431,False,"{'a': 0.1, 'e': 0.9089657496748851}",30,0,-81.64353463913005,"{0: 21, 1: 5, 2: 2, 3: 1, 4: 1}",0
432,False,"{'a': 0.1, 'e': 0.9085484244590974}",25,0,-181.93816851654148,"{0: 12, 1: 6, 2: 3, 3: 1, 4: 3}",0
433,False,"{'a': 0.1, 'e': 0.9081301906949609}",20,11,-55.030627835402754,"{0: 4, 1: 3, 2: 1, 3: 0, 4: 1}",1
434,False,"{'a': 0.1, 'e': 0.9077110488007095}",20,0,-44.91983826783336,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
435,False,"{'a': 0.1, 'e': 0.9072909991954848}",25,0,-95.5086817993134,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
436,False,"{'a': 0.1, 'e': 0.9068700422993367}",20,0,-106.91808175748315,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
437,False,"{'a': 0.1, 'e': 0.9064481785332217}",20,0,-65.27640459251542,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
438,False,"{'a': 0.1, 'e': 0.9060254083190037}",25,0,-73.73960384366008,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
439,False,"{'a': 0.1, 'e': 0.9056017320794529}",25,6,-48.97813140111186,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
440,False,"{'a': 0.1, 'e': 0.9051771502382456}",25,0,-112.11929957848075,"{0: 13, 1: 5, 2: 6, 3: 0, 4: 1}",0
441,False,"{'a': 0.1, 'e': 0.9047516632199634}",35,0,-116.81638609664107,"{0: 25, 1: 4, 2: 3, 3: 1, 4: 2}",0
442,False,"{'a': 0.1, 'e': 0.9043252714500934}",35,0,-124.97938061510895,"{0: 21, 1: 3, 2: 10, 3: 0, 4: 1}",0
443,False,"{'a': 0.1, 'e': 0.9038979753550274}",25,13,-60.13195150112859,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
444,False,"{'a': 0.1, 'e': 0.9034697753620612}",35,0,-292.4712910732698,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 6}",0
445,False,"{'a': 0.1, 'e': 0.903040671899395}",25,0,-157.1418543539689,"{0: 14, 1: 0, 2: 7, 3: 3, 4: 1}",0
446,False,"{'a': 0.1, 'e': 0.9026106653961321}",25,0,-136.91281233405925,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
447,False,"{'a': 0.1, 'e': 0.9021797562822791}",30,9,-102.97963102915713,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 1}",1
448,False,"{'a': 0.1, 'e': 0.901747944988745}",20,0,-104.4428242486231,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
449,False,"{'a': 0.1, 'e': 0.9013152319473411}",30,0,-156.36807974568984,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
450,False,"{'a': 0.1, 'e': 0.9008816175907802}",25,6,-76.23169093531256,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 0}",1
451,False,"{'a': 0.1, 'e': 0.9004471023526769}",20,0,-45.362338977361674,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
452,False,"{'a': 0.1, 'e': 0.9000116866675463}",20,0,-191.33940146841874,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
453,False,"{'a': 0.1, 'e': 0.899575370970804}",20,0,-20.417479706707798,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
454,False,"{'a': 0.1, 'e': 0.8991381556987657}",20,0,-190.39409065405408,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
455,False,"{'a': 0.1, 'e': 0.8987000412886466}",20,9,-100.45898599440254,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
456,False,"{'a': 0.1, 'e': 0.8982610281785611}",20,0,-96.24306725784031,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
457,False,"{'a': 0.1, 'e': 0.8978211168075223}",25,0,-91.41033209369054,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
458,False,"{'a': 0.1, 'e': 0.8973803076154415}",30,6,-112.65312629499842,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 2}",1
459,False,"{'a': 0.1, 'e': 0.896938601043128}",20,0,-28.15512366574025,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
460,False,"{'a': 0.1, 'e': 0.8964959975322879}",30,7,-101.37890434041067,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 2}",1
461,False,"{'a': 0.1, 'e': 0.8960524975255252}",20,13,11.39406249623654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.1, 'e': 0.8956081014663396}",35,12,-94.69519388957092,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 1}",1
463,False,"{'a': 0.1, 'e': 0.8951628097991272}",20,0,-113.85208667805134,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
464,False,"{'a': 0.1, 'e': 0.8947166229691795}",25,0,-228.35104265309826,"{0: 9, 1: 4, 2: 6, 3: 4, 4: 2}",0
465,False,"{'a': 0.1, 'e': 0.8942695414226836}",20,0,-95.91023875629408,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
466,False,"{'a': 0.1, 'e': 0.8938215656067205}",30,0,-213.19975286499397,"{0: 18, 1: 4, 2: 3, 3: 1, 4: 4}",0
467,False,"{'a': 0.1, 'e': 0.8933726959692665}",20,0,-18.61153650637916,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
468,False,"{'a': 0.1, 'e': 0.8929229329591909}",25,10,-92.4926986217183,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 2}",1
469,False,"{'a': 0.1, 'e': 0.8924722770262568}",20,0,-143.5401327978183,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
470,False,"{'a': 0.1, 'e': 0.89202072862112}",25,0,-120.44960123786548,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
471,False,"{'a': 0.1, 'e': 0.891568288195329}",30,0,-162.64715406208154,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
472,False,"{'a': 0.1, 'e': 0.891114956201324}",20,0,-97.40282630529258,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
473,False,"{'a': 0.1, 'e': 0.890660733092437}",20,12,4.51992330131538,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.1, 'e': 0.8902056193228912}",25,3,-80.24507151180451,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
475,False,"{'a': 0.1, 'e': 0.8897496153478003}",25,0,-145.6577952343742,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
476,False,"{'a': 0.1, 'e': 0.8892927216231682}",25,0,-179.24131643099903,"{0: 11, 1: 7, 2: 4, 3: 0, 4: 3}",0
477,False,"{'a': 0.1, 'e': 0.8888349386058886}",25,0,-147.71346245701005,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
478,False,"{'a': 0.1, 'e': 0.8883762667537444}",20,0,-164.60250475555185,"{0: 9, 1: 6, 2: 1, 3: 1, 4: 3}",0
479,False,"{'a': 0.1, 'e': 0.8879167065254074}",25,0,-209.56549827642033,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 3}",0
480,False,"{'a': 0.1, 'e': 0.8874562583804381}",20,0,-165.88355308671478,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
481,False,"{'a': 0.1, 'e': 0.8869949227792842}",20,0,-63.96175469587202,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
482,False,"{'a': 0.1, 'e': 0.8865327001832815}",25,0,-109.35097393242128,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
483,False,"{'a': 0.1, 'e': 0.8860695910546524}",25,0,-213.79691440444697,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
484,False,"{'a': 0.1, 'e': 0.8856055958565062}",25,0,-16.48298541190836,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
485,False,"{'a': 0.1, 'e': 0.8851407150528379}",30,1,-144.06577685817638,"{0: 18, 1: 2, 2: 4, 3: 4, 4: 1}",1
486,False,"{'a': 0.1, 'e': 0.8846749491085283}",20,0,-181.3286391323167,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
487,False,"{'a': 0.1, 'e': 0.8842082984893433}",25,0,-60.60147530071021,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
488,False,"{'a': 0.1, 'e': 0.8837407636619335}",25,11,-55.56350069963123,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
489,False,"{'a': 0.1, 'e': 0.8832723450938338}",20,0,-139.46949470854244,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
490,False,"{'a': 0.1, 'e': 0.8828030432534625}",20,0,-59.973443103866884,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
491,False,"{'a': 0.1, 'e': 0.8823328586101215}",20,0,-97.68229806289192,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
492,False,"{'a': 0.1, 'e': 0.8818617916339955}",25,15,-4.620310374439166,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.1, 'e': 0.8813898427961513}",20,7,-115.50095993252566,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 2}",1
494,False,"{'a': 0.1, 'e': 0.8809170125685377}",30,0,-79.88322554140915,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
495,False,"{'a': 0.1, 'e': 0.880443301423985}",30,0,-118.80390426260826,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
496,False,"{'a': 0.1, 'e': 0.8799687098362042}",25,0,-27.115209966304665,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
497,False,"{'a': 0.1, 'e': 0.879493238279787}",20,0,-80.80139429326039,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
498,False,"{'a': 0.1, 'e': 0.8790168872302047}",30,0,-129.3877888861778,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
499,False,"{'a': 0.1, 'e': 0.8785396571638084}",20,0,-19.181130771750514,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
500,False,"{'a': 0.1, 'e': 0.8780615485578283}",20,0,-115.5176620298723,"{0: 9, 1: 6, 2: 2, 3: 2, 4: 1}",0
501,False,"{'a': 0.1, 'e': 0.8775825618903728}",20,14,8.870203043944612,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.1, 'e': 0.8771026976404284}",35,0,-236.301753289475,"{0: 21, 1: 2, 2: 8, 3: 0, 4: 4}",0
503,False,"{'a': 0.1, 'e': 0.8766219562878595}",25,0,-120.16292778702751,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
504,False,"{'a': 0.1, 'e': 0.8761403383134074}",20,0,-77.75493648454626,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
505,False,"{'a': 0.1, 'e': 0.87565784419869}",25,0,-76.86383424377419,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
506,False,"{'a': 0.1, 'e': 0.8751744744262013}",20,0,-70.51500760076053,"{0: 9, 1: 6, 2: 5, 3: 0, 4: 0}",0
507,False,"{'a': 0.1, 'e': 0.8746902294793112}",20,0,-93.33483057381746,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
508,False,"{'a': 0.1, 'e': 0.8742051098422645}",20,0,-48.118241945581865,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
509,False,"{'a': 0.1, 'e': 0.8737191160001807}",25,1,-69.89686952777592,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 1}",1
510,False,"{'a': 0.1, 'e': 0.8732322484390539}",25,7,-57.394076389063144,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
511,False,"{'a': 0.1, 'e': 0.8727445076457513}",25,0,-74.36329808687609,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
512,False,"{'a': 0.1, 'e': 0.8722558941080137}",30,11,-57.349964619412894,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
513,False,"{'a': 0.1, 'e': 0.8717664083144548}",25,0,-89.59422151097213,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
514,False,"{'a': 0.1, 'e': 0.8712760507545603}",25,0,-170.7059898885868,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
515,False,"{'a': 0.1, 'e': 0.8707848219186876}",30,0,-164.17483300620415,"{0: 17, 1: 6, 2: 3, 3: 2, 4: 2}",0
516,False,"{'a': 0.1, 'e': 0.8702927222980654}",30,0,-100.90045012378887,"{0: 20, 1: 7, 2: 1, 3: 0, 4: 2}",0
517,False,"{'a': 0.1, 'e': 0.8697997523847936}",20,0,-199.66730306429426,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
518,False,"{'a': 0.1, 'e': 0.8693059126718419}",25,0,-177.04873475974966,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
519,False,"{'a': 0.1, 'e': 0.8688112036530499}",20,7,-56.543824347665755,"{0: 7, 1: 4, 2: 1, 3: 0, 4: 1}",1
520,False,"{'a': 0.1, 'e': 0.8683156258231266}",20,0,-95.08104815376399,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
521,False,"{'a': 0.1, 'e': 0.8678191796776499}",25,7,-67.66743814327826,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
522,False,"{'a': 0.1, 'e': 0.8673218657130658}",25,0,-141.8752081119402,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
523,False,"{'a': 0.1, 'e': 0.8668236844266883}",20,0,-132.221580229284,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
524,False,"{'a': 0.1, 'e': 0.8663246363166986}",35,0,-149.29942940646,"{0: 21, 1: 8, 2: 4, 3: 0, 4: 2}",0
525,False,"{'a': 0.1, 'e': 0.8658247218821448}",20,0,-108.1046621077426,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
526,False,"{'a': 0.1, 'e': 0.8653239416229412}",20,0,-209.48724935829125,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 4}",0
527,False,"{'a': 0.1, 'e': 0.8648222960398683}",25,0,-72.45878795231552,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
528,False,"{'a': 0.1, 'e': 0.8643197856345712}",30,0,-105.51383587095772,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
529,False,"{'a': 0.1, 'e': 0.8638164109095605}",20,0,-97.27040913315214,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
530,False,"{'a': 0.1, 'e': 0.863312172368211}",30,3,-107.10547178697061,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 1}",1
531,False,"{'a': 0.1, 'e': 0.862807070514761}",20,0,-79.31403976788174,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
532,False,"{'a': 0.1, 'e': 0.8623011058543124}",20,0,-93.85606848487622,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
533,False,"{'a': 0.1, 'e': 0.8617942788928298}",20,0,-154.33470969648678,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
534,False,"{'a': 0.1, 'e': 0.8612865901371402}",25,0,-41.741993439818295,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
535,False,"{'a': 0.1, 'e': 0.8607780400949321}",25,0,-62.825558900547655,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
536,False,"{'a': 0.1, 'e': 0.8602686292747557}",25,0,-152.93866258375735,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
537,False,"{'a': 0.1, 'e': 0.8597583581860218}",25,0,-111.17316729515368,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 0}",0
538,False,"{'a': 0.1, 'e': 0.8592472273390012}",20,4,-43.48436221025061,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
539,False,"{'a': 0.1, 'e': 0.8587352372448249}",25,0,-107.19897117796317,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
540,False,"{'a': 0.1, 'e': 0.8582223884154829}",20,0,-128.48424048157307,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
541,False,"{'a': 0.1, 'e': 0.8577086813638242}",25,0,-35.17317002028611,"{0: 19, 1: 5, 2: 0, 3: 0, 4: 1}",0
542,False,"{'a': 0.1, 'e': 0.8571941166035554}",20,0,-133.27653771069586,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
543,False,"{'a': 0.1, 'e': 0.8566786946492415}",25,0,-34.68552676944498,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
544,False,"{'a': 0.1, 'e': 0.8561624160163044}",20,0,-105.65823653005539,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
545,False,"{'a': 0.1, 'e': 0.8556452812210225}",30,0,-118.2523776149211,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
546,False,"{'a': 0.1, 'e': 0.8551272907805307}",25,20,9.76754917462256,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.1, 'e': 0.8546084452128195}",20,0,-84.33640904939652,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
548,False,"{'a': 0.1, 'e': 0.8540887450367343}",20,0,-83.02703787531607,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
549,False,"{'a': 0.1, 'e': 0.8535681907719751}",30,10,-70.46670461752412,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
550,False,"{'a': 0.1, 'e': 0.8530467829390963}",25,0,-145.29166140657657,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
551,False,"{'a': 0.1, 'e': 0.8525245220595057}",20,0,-49.10863871181301,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
552,False,"{'a': 0.1, 'e': 0.852001408655464}",30,4,-139.11929300759937,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 3}",1
